Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2010,2010,2010,4,0,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,1025214,,,0
H3,2010,2010,2010,4,0,1,Import,48,Bahrain,BHR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,6320,,177344,,,0
H3,2010,2010,2010,4,0,2,Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,5850,,8449,,,0
H3,2010,2010,2010,4,0,3,Re-Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,5850,,8449,,,0
H3,2010,2010,2010,4,0,1,Import,50,Bangladesh,BGD,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,50790708,,,0
H3,2010,2010,2010,4,0,2,Export,50,Bangladesh,BGD,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,839665,,,0
H3,2010,2010,2010,4,0,1,Import,51,Armenia,ARM,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,14427,,562115,,,0
H3,2010,2010,2010,4,0,2,Export,51,Armenia,ARM,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,0,,6,,,0
H3,2010,2010,2010,4,0,3,Re-Export,51,Armenia,ARM,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,0,,6,,,0
H3,2010,2010,2010,4,0,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,50219069,,1277069560,,,6
H3,2010,2010,2010,4,0,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,11801200,,382275166,,,6
H3,2010,2010,2010,4,0,1,Import,60,Bermuda,BMU,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,224869,,,0
H3,2010,2010,2010,4,0,1,Import,64,Bhutan,BTN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,416667,,,0
H3,2010,2010,2010,4,0,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,41684,,688836,,,2
H3,2010,2010,2010,4,0,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,52393,,1431709,,,4
H3,2010,2010,2010,4,0,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,2264,,77472,,,4
H3,2010,2010,2010,4,0,1,Import,76,Brazil,BRA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,5481160,,526293728,,,6
H3,2010,2010,2010,4,0,2,Export,76,Brazil,BRA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,177390,,30610729,,,6
H3,2010,2010,2010,4,0,4,Re-Import,76,Brazil,BRA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",5,Number of items,77491,,,,260,,61199,,,4
H3,2010,2010,2010,4,0,1,Import,84,Belize,BLZ,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,42520,,356902,,,0
H3,2010,2010,2010,4,0,2,Export,84,Belize,BLZ,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,7,,594,,,0
H3,2010,2010,2010,4,0,3,Re-Export,84,Belize,BLZ,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,7,,594,,,0
H3,2010,2010,2010,4,0,1,Import,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,3190922,,,0
H3,2010,2010,2010,4,0,2,Export,96,Brunei Darussalam,BRN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,3837,,,0
H3,2010,2010,2010,4,0,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,3923589,,107973701,,,4
H3,2010,2010,2010,4,0,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,463642,,12042094,,,4
H3,2010,2010,2010,4,0,1,Import,104,Myanmar,MMR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,,,1145192,,,4
H3,2010,2010,2010,4,0,1,Import,112,Belarus,BLR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,111519,,14641700,,,4
H3,2010,2010,2010,4,0,2,Export,112,Belarus,BLR,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,10402,,9279200,,,4
H3,2010,2010,2010,4,0,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,20224,,158105,,,0
H3,2010,2010,2010,4,0,2,Export,116,Cambodia,KHM,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,1459,,4653,,,0
H3,2010,2010,2010,4,0,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,904486272,,,0
H3,2010,2010,2010,4,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,211967006,,,0
H3,2010,2010,2010,4,0,3,Re-Export,124,Canada,CAN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,60505948,,,0
H3,2010,2010,2010,4,0,4,Re-Import,124,Canada,CAN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,2630841,,,0
H3,2010,2010,2010,4,0,1,Import,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,653186,,15728672,,,0
H3,2010,2010,2010,4,0,2,Export,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,1615,,68261,,,0
H3,2010,2010,2010,4,0,3,Re-Export,132,Cabo Verde,CPV,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,1615,,68261,,,0
H3,2010,2010,2010,4,0,1,Import,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,12348,,175097,,,0
H3,2010,2010,2010,4,0,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,8172265,,,0
H3,2010,2010,2010,4,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,327486,,,0
H3,2010,2010,2010,4,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,,,23876451,,,2
H3,2010,2010,2010,4,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,,,796198,,,2
H3,2010,2010,2010,4,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,82577463,,22346941050,,,4
H3,2010,2010,2010,4,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,1235324473,,32003041628,,,4
H3,2010,2010,2010,4,0,4,Re-Import,156,China,CHN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,28377984,,4901615787,,,0
H3,2010,2010,2010,4,0,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,473029,,14573829,,,0
H3,2010,2010,2010,4,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,65823,,175261,,,0
H3,2010,2010,2010,4,0,3,Re-Export,170,Colombia,COL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,3,,496,,,0
H3,2010,2010,2010,4,0,4,Re-Import,170,Colombia,COL,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,0,,1,,,0
H3,2010,2010,2010,4,0,1,Import,188,Costa Rica,CRI,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,293864,,67105573,,,0
H3,2010,2010,2010,4,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,10401,,11274194,,,0
H3,2010,2010,2010,4,0,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,562284,,108801317,,,4
H3,2010,2010,2010,4,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,5036300,,154599988,,,4
H3,2010,2010,2010,4,0,1,Import,196,Cyprus,CYP,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,732717,,72578106,,,0
H3,2010,2010,2010,4,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,4717640,,115707364,,,0
H3,2010,2010,2010,4,0,3,Re-Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,196200,,5092897,,,0
H3,2010,2010,2010,4,0,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,129016136,,3096575157,,,0
H3,2010,2010,2010,4,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,48087275,,1071208377,,,0
H3,2010,2010,2010,4,0,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,1772859,,122180661,,,0
H3,2010,2010,2010,4,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,377464,,56407419,,,0
H3,2010,2010,2010,4,0,1,Import,212,Dominica,DMA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,45407,,,0
H3,2010,2010,2010,4,0,2,Export,212,Dominica,DMA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,97,,607,,,0
H3,2010,2010,2010,4,0,1,Import,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,14880658,,,0
H3,2010,2010,2010,4,0,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,43380,,2518815,,,0
H3,2010,2010,2010,4,0,1,Import,218,Ecuador,ECU,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,153654,,3552800,,,0
H3,2010,2010,2010,4,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,457,,44213,,,0
H3,2010,2010,2010,4,0,1,Import,222,El Salvador,SLV,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,165746,,2165591,,,2
H3,2010,2010,2010,4,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,1487,,59489,,,2
H3,2010,2010,2010,4,0,1,Import,231,Ethiopia,ETH,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,109101,,2227672,,,2
H3,2010,2010,2010,4,0,2,Export,231,Ethiopia,ETH,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,0,,,,91,,10403,,,2
H3,2010,2010,2010,4,0,3,Re-Export,231,Ethiopia,ETH,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",8,Weight in kilograms,50,,,,50,,229,,,0
H3,2010,2010,2010,4,0,1,Import,233,Estonia,EST,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,569057,,96614207,,,4
H3,2010,2010,2010,4,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,136018,,33501131,,,4
H3,2010,2010,2010,4,0,1,Import,242,Fiji,FJI,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,905212,,,0
H3,2010,2010,2010,4,0,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,51719,,,0
H3,2010,2010,2010,4,0,3,Re-Export,242,Fiji,FJI,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,9619,,,0
H3,2010,2010,2010,4,0,1,Import,246,Finland,FIN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,1387738,,193069653,,,4
H3,2010,2010,2010,4,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,954220,,80159251,,,4
H3,2010,2010,2010,4,0,1,Import,251,France,FRA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,127235725,,3670382250,,,4
H3,2010,2010,2010,4,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,30692914,,1586282619,,,4
H3,2010,2010,2010,4,0,4,Re-Import,251,France,FRA,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,4804700,,67505192,,,0
H3,2010,2010,2010,4,0,1,Import,258,French Polynesia,PYF,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,16674094,,,0
H3,2010,2010,2010,4,0,2,Export,258,French Polynesia,PYF,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,1111,,20291,,,0
H3,2010,2010,2010,4,0,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,14294,,693559,,,0
H3,2010,2010,2010,4,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,852,,8556,,,0
H3,2010,2010,2010,4,0,1,Import,275,State of Palestine,PSE,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,,,47455,,,0
H3,2010,2010,2010,4,0,2,Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,8541,"Diodes, transistors and similar semiconductor devices; photosensitive semiconductor devices, including photovoltaic cells whether or not assembled in modules or made up into panels; light emitting diodes; mounted piezo-electric crystals.",1,No Quantity,,,,,0,,54,,,4
